user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,Monthly_Charge,primary_device,household_size,created_at,churn
user_09311,pramirez@example.com,Antonio,Reynolds,22,Other,Canada,Manitoba,New Vanessafurt,Basic,2024-06-14,False,9.99,Tablet,1,2023-03-11 05:31:53,1
user_09312,johnmccarthy@example.net,Logan,Gonzales,41,Female,USA,Michigan,Millerchester,Standard,2024-08-01,True,15.99,Smart TV,4,2023-10-25 14:28:13,0
user_09313,yolandaarmstrong@example.org,Ashley,Odonnell,47,Male,USA,Florida,Haleborough,Basic,2022-08-27,True,9.99,Smart TV,2,2023-09-21 01:10:30,0
user_09314,wandaleonard@example.net,Anthony,Gardner,35,Female,USA,Indiana,Carpenterville,Premium,2024-12-17,True,21.99,Smart TV,1,2022-08-28 05:07:24,0
user_09315,etucker@example.com,Michael,Brown,48,Other,USA,Pennsylvania,West Brittanybury,Standard,2023-05-27,True,15.99,Desktop,6,2022-10-15 21:26:15,0
user_09316,lhuffman@example.net,Peter,Howard,40,Female,USA,Florida,Mirandastad,Basic,2025-06-12,True,9.99,Mobile,2,2023-07-21 07:34:13,0
user_09317,wendy89@example.com,Aaron,Yates,35,Male,USA,Maryland,New Brenda,Standard,2023-03-25,True,15.99,Gaming Console,6,2024-11-19 15:33:22,0
user_09318,stephanie89@example.org,Melissa,Smith,31,Female,USA,New Jersey,Michellechester,Basic,2023-05-12,True,9.99,Desktop,3,2025-03-23 09:45:55,0
user_09319,cartersusan@example.org,Laura,Brennan,46,Male,USA,Tennessee,North Matthew,Premium,2023-01-08,True,21.99,Gaming Console,1,2025-06-12 14:43:49,0
user_09320,scottanderson@example.com,Ricky,Hill,20,Female,USA,Ohio,Eugeneburgh,Basic,2025-04-11,True,9.99,Smart TV,2,2023-10-04 06:26:35,0
user_09321,patriciawilliams@example.net,Ann,Barrett,28,Female,USA,Washington,Simmonsborough,Premium+,2024-11-19,True,29.99,Mobile,4,2022-08-17 08:14:01,0
user_09322,kimberly84@example.com,Michelle,Robinson,43,Female,USA,Arizona,Destinyhaven,Premium,2025-05-05,True,21.99,Gaming Console,1,2023-06-05 19:34:14,0
user_09323,cochranlisa@example.com,Melissa,Henderson,35,Female,USA,Wisconsin,Morrisonhaven,Basic,2022-08-26,True,9.99,Mobile,2,2024-11-23 05:09:36,0
user_09325,kevin96@example.com,Eric,Rogers,20,Female,USA,Ohio,Alicefort,Basic,2023-06-01,False,9.99,Laptop,2,2025-06-22 03:16:12,1
user_09326,vaughnrebekah@example.org,Kristy,Day,47,Female,USA,Virginia,North Anna,Premium,2024-12-23,True,21.99,Gaming Console,2,2023-06-28 07:21:49,0
user_09327,jeffrey07@example.com,John,Thompson,33,Male,USA,New York,New Mary,Standard,2024-03-30,True,15.99,Mobile,3,2024-06-16 19:43:00,0
user_09328,jamesmoore@example.com,Brian,Brewer,35,Female,USA,Florida,North Samantha,Premium+,2024-01-22,True,29.99,Desktop,2,2022-08-12 05:26:56,0
user_09329,nicholas21@example.org,Megan,Williams,50,Other,Canada,New Brunswick,Lisafort,Standard,2025-04-25,True,15.99,Mobile,2,2025-04-15 03:03:18,0
user_09330,wcortez@example.com,David,Walton,31,Male,Canada,Saskatchewan,Charlesland,Standard,2023-01-25,True,15.99,Desktop,4,2024-02-28 02:17:47,0
user_09331,michelleberg@example.com,Amanda,Wong,35,Male,Canada,Newfoundland and Labrador,Stevenhaven,Standard,2022-12-06,True,15.99,Desktop,2,2023-05-14 19:57:40,0
user_09332,anne69@example.net,Tara,Li,26,Female,Canada,Ontario,Pierceburgh,Basic,2023-09-30,True,9.99,Gaming Console,1,2025-06-19 21:33:46,0
user_09333,andrewacosta@example.com,Natalie,Williams,28,Male,Canada,Ontario,Deniseport,Basic,2024-04-28,True,9.99,Laptop,3,2023-11-07 06:50:47,0
user_09334,sandersmorgan@example.net,Michael,Rice,42,Female,USA,Illinois,East Gloria,Standard,2024-05-12,True,15.99,Mobile,3,2025-03-19 22:24:39,0
user_09335,rthomas@example.net,Pamela,Oconnor,39,Other,USA,Georgia,Port Paula,Basic,2024-10-05,True,9.99,Mobile,1,2022-08-15 04:03:16,0
user_09336,casehannah@example.net,Samantha,Morales,39,Female,USA,New Jersey,East Cynthia,Standard,2024-01-29,True,15.99,Smart TV,4,2023-09-26 21:58:14,0
user_09337,youngbarbara@example.net,David,Johnson,29,Male,Canada,Newfoundland and Labrador,Justinland,Standard,2024-10-25,True,15.99,Tablet,2,2025-07-14 20:57:10,0
user_09339,carrollmary@example.org,Antonio,Foley,36,Female,USA,Pennsylvania,Port Jill,Basic,2022-09-21,True,9.99,Desktop,4,2025-03-16 19:04:23,0
user_09340,tylerjones@example.net,Kelsey,Porter,49,Male,USA,Illinois,Lake Jennifer,Premium+,2025-06-15,True,29.99,Smart TV,3,2023-05-09 11:46:47,0
user_09341,kathy23@example.com,Christopher,Case,44,Female,USA,Virginia,Christopherside,Premium,2024-08-20,True,21.99,Smart TV,3,2023-05-28 21:59:55,0
user_09342,james08@example.com,William,Franklin,55,Female,USA,Wisconsin,Craneview,Standard,2023-01-26,True,15.99,Desktop,5,2024-06-30 15:19:29,0
user_09343,iyoung@example.org,Lawrence,Hess,64,Female,USA,Washington,Richardburgh,Basic,2025-01-10,True,9.99,Smart TV,1,2024-05-10 11:17:51,0
user_09344,kklein@example.org,Justin,Burns,38,Female,Canada,New Brunswick,Johnborough,Standard,2024-09-01,True,15.99,Laptop,3,2022-09-24 20:18:49,0
user_09345,jessicawhite@example.org,Diamond,Reese,46,Female,USA,Massachusetts,Port Justin,Basic,2025-01-07,True,9.99,Smart TV,2,2024-10-02 18:06:12,0
user_09346,qbishop@example.com,Kurt,Paul,25,Female,USA,Massachusetts,Coxfort,Standard,2023-09-27,False,15.99,Mobile,6,2025-07-04 15:20:26,1
user_09347,ssosa@example.org,Andrew,White,58,Male,Canada,Prince Edward Island,Adrianstad,Standard,2025-01-18,True,15.99,Smart TV,2,2025-07-08 18:42:56,0
user_09348,ypetty@example.org,Charles,Schmidt,17,Male,Canada,Alberta,Davidside,Premium,2024-03-25,True,21.99,Laptop,2,2024-08-01 13:16:44,0
user_09349,tamara79@example.org,Brandi,Palmer,43,Female,USA,Indiana,Lake Allen,Standard,2025-02-21,True,15.99,Gaming Console,2,2025-03-18 12:38:32,0
user_09350,regina00@example.com,Alexis,Robinson,53,Female,Canada,Quebec,Lake Sandraberg,Basic,2025-01-01,True,9.99,Smart TV,2,2025-03-14 03:17:07,0
user_09351,rromero@example.com,Christopher,Thomas,35,Female,USA,Missouri,Peterburgh,Premium,2023-05-30,False,21.99,Tablet,2,2022-08-23 22:00:21,1
user_09353,tpacheco@example.net,Lisa,Woods,32,Female,Canada,New Brunswick,West Michellehaven,Standard,2024-01-18,True,15.99,Gaming Console,3,2024-07-06 14:26:46,0
user_09354,richard19@example.com,Tracy,Mitchell,27,Male,USA,Missouri,New Kathy,Premium,2024-07-17,True,21.99,Mobile,1,2023-03-04 16:10:36,0
user_09356,robertsonbrianna@example.com,Rebecca,Hill,47,Male,USA,Pennsylvania,South Danielle,Basic,2023-02-28,True,9.99,Smart TV,5,2024-08-03 18:33:06,0
user_09357,dawn80@example.org,Stephen,Dorsey,44,Male,USA,Indiana,Jasontown,Basic,2023-04-22,True,9.99,Smart TV,2,2023-05-24 13:07:18,0
user_09358,hwallace@example.org,Robert,Church,49,Female,USA,New York,Perezmouth,Basic,2023-07-23,True,9.99,Tablet,2,2023-05-26 19:24:24,0
user_09359,wayne48@example.org,Alexander,Perez,37,Male,USA,New York,Transide,Standard,2024-04-04,True,15.99,Laptop,4,2024-03-15 18:54:56,0
user_09360,coxkenneth@example.com,Jordan,Robinson,29,Female,USA,Pennsylvania,Port Miranda,Premium,2023-01-29,True,21.99,Gaming Console,3,2022-10-06 08:09:22,0
user_09361,nmalone@example.org,Corey,Nguyen,12,Female,USA,Florida,Brownmouth,Basic,2024-10-23,True,9.99,Desktop,2,2025-04-10 00:12:52,0
user_09362,kirstenfernandez@example.net,Eric,Navarro,23,Male,Canada,Nova Scotia,Dawsonland,Standard,2024-05-18,True,15.99,Smart TV,2,2025-01-29 03:19:34,0
user_09363,williampage@example.org,Joshua,Haynes,24,Female,USA,Indiana,Harrisborough,Premium,2024-01-06,True,21.99,Desktop,4,2025-05-06 13:11:46,0
user_09365,jerrywilkinson@example.com,Martin,Walker,42,Male,USA,Missouri,Candaceview,Premium,2022-09-09,True,21.99,Laptop,1,2024-09-14 15:20:03,0
user_09366,joseph31@example.org,Leroy,Elliott,35,Female,USA,Virginia,Carrollhaven,Standard,2025-02-08,True,15.99,Tablet,2,2023-07-14 11:47:50,0
user_09367,jdavis@example.org,Amanda,Collins,28,Male,Canada,Manitoba,Sethburgh,Premium,2024-08-09,False,21.99,Desktop,6,2023-08-12 07:39:08,1
user_09368,rebeccacollins@example.com,Donna,Foley,42,Male,USA,Indiana,Jeffersonchester,Premium,2023-03-11,True,21.99,Smart TV,4,2024-10-22 00:24:46,0
user_09369,matthew97@example.com,Lisa,Avila,40,Female,USA,Georgia,West Cassie,Premium,2025-02-13,True,21.99,Desktop,3,2024-04-16 19:09:58,0
user_09370,abigailarnold@example.com,Mercedes,Knapp,32,Female,USA,California,Pamelamouth,Standard,2025-04-06,False,15.99,Gaming Console,2,2025-02-26 21:24:54,1
user_09371,todd54@example.net,Eugene,Campbell,35,Female,Canada,Alberta,Robertstown,Standard,2023-01-29,True,15.99,Desktop,2,2022-10-24 08:18:34,0
user_09373,stephen56@example.com,Frank,Nichols,19,Male,Canada,Alberta,New Jose,Premium,2024-07-01,False,21.99,Desktop,1,2025-02-20 01:20:11,1
user_09375,biancajones@example.org,Joseph,Martinez,39,Male,USA,Washington,West Jason,Premium+,2023-05-18,True,29.99,Smart TV,3,2023-07-11 23:28:52,0
user_09376,jacob68@example.com,Anthony,Williams,14,Female,Canada,Newfoundland and Labrador,Ashleytown,Standard,2025-06-06,True,15.99,Tablet,3,2023-01-30 18:38:35,0
user_09377,andrea74@example.net,Ruben,Guerrero,24,Female,Canada,Nova Scotia,Jacobburgh,Basic,2025-02-25,True,9.99,Tablet,1,2023-03-19 12:04:20,0
user_09378,jennifer96@example.org,Lawrence,Ferrell,23,Male,USA,California,Jonesfort,Premium+,2023-11-15,True,29.99,Desktop,1,2023-11-12 11:32:22,0
user_09379,bscott@example.com,Amy,Brennan,33,Other,Canada,Ontario,Ashleyburgh,Standard,2023-05-14,True,15.99,Gaming Console,5,2023-05-27 22:30:06,0
user_09380,johnsoncaroline@example.org,William,Mitchell,35,Male,USA,Tennessee,Wagnerberg,Standard,2023-07-25,True,15.99,Gaming Console,5,2023-08-09 02:15:09,0
user_09381,cpearson@example.net,Hannah,Horne,35,Female,Canada,Saskatchewan,West Stephanieburgh,Standard,2023-12-09,True,15.99,Mobile,3,2023-04-06 22:26:44,0
user_09384,cheyennehoffman@example.org,Brian,Wood,35,Female,USA,Florida,New Timothy,Premium,2022-12-09,True,21.99,Tablet,2,2023-06-25 20:06:22,0
user_09385,eward@example.com,Henry,Owens,50,Male,Canada,Prince Edward Island,Perryhaven,Standard,2024-12-01,True,15.99,Desktop,4,2024-01-30 14:43:01,0
user_09386,browncrystal@example.org,Janet,Ray,22,Female,Canada,Nova Scotia,Robertview,Standard,2025-02-16,True,15.99,Mobile,1,2022-11-18 20:12:07,0
user_09387,harrisbrenda@example.org,John,Long,38,Female,USA,New Jersey,Clarkville,Premium,2022-12-05,True,21.99,Gaming Console,1,2022-08-17 17:50:52,0
user_09388,ooliver@example.com,Joseph,Hughes,22,Male,USA,Florida,Hughesville,Basic,2024-03-28,False,9.99,Mobile,2,2024-09-30 05:56:35,1
user_09389,omoore@example.com,Corey,Robinson,15,Other,Canada,Ontario,Ricemouth,Basic,2025-03-15,True,9.99,Laptop,1,2025-08-01 02:23:54,0
user_09390,ramseylouis@example.net,Stephanie,Melendez,35,Prefer not to say,USA,Illinois,East Juliafort,Premium,2024-11-27,True,21.99,Smart TV,3,2025-04-20 09:55:15,0
user_09391,michaelwalsh@example.net,Brandy,Park,16,Male,Canada,Nova Scotia,Sherryton,Basic,2023-12-22,True,9.99,Smart TV,1,2023-07-04 11:44:11,0
user_09392,alexiscamacho@example.com,Edward,Hansen,21,Male,Canada,British Columbia,Port Cynthiahaven,Premium,2025-06-04,True,21.99,Tablet,7,2023-05-22 23:23:15,0
user_09393,john97@example.com,John,Brooks,26,Female,USA,Illinois,Garrettland,Basic,2024-09-20,False,9.99,Smart TV,1,2024-08-25 12:52:00,1
user_09394,keith17@example.org,Jennifer,Yu,53,Male,Canada,Manitoba,West Carlaville,Premium+,2022-09-17,True,29.99,Desktop,3,2023-01-14 17:22:00,0
user_09395,abigail89@example.com,Tammy,Villa,40,Female,Canada,New Brunswick,North John,Premium,2023-10-20,True,21.99,Desktop,1,2022-12-19 18:56:51,0
user_09396,bdavis@example.com,Barbara,Arnold,41,Female,Canada,Manitoba,East Markmouth,Premium+,2024-11-26,True,29.99,Smart TV,2,2024-09-08 11:35:33,0
user_09397,douglasshaw@example.org,Matthew,Schroeder,31,Female,USA,Wisconsin,North Adam,Premium+,2024-09-19,True,29.99,Smart TV,3,2024-07-31 19:30:46,0
user_09398,cantumichele@example.org,Mitchell,Watkins,37,Female,USA,Arizona,Lake Darrell,Premium,2024-02-16,True,21.99,Gaming Console,2,2023-07-09 01:12:08,0
user_09399,ronaldcook@example.com,Marie,Phelps,41,Male,USA,California,Port Garrettshire,Standard,2024-11-28,True,15.99,Mobile,2,2025-07-01 07:33:19,0
user_09400,dbrooks@example.com,Patty,Stein,34,Female,USA,New Jersey,Port Matthewland,Standard,2022-10-27,True,15.99,Mobile,6,2023-05-11 04:27:52,0
user_09401,awise@example.net,Karen,Sims,37,Male,USA,Georgia,South Michael,Premium,2022-09-10,True,21.99,Laptop,2,2025-05-08 17:47:27,0
user_09402,angelamorton@example.com,Michelle,Lee,35,Male,USA,Maryland,Wadeport,Standard,2023-12-27,True,15.99,Smart TV,2,2024-03-22 13:33:40,0
user_09403,jasonbaker@example.net,Alfred,Horn,38,Female,USA,Michigan,Port Brandonshire,Standard,2024-01-11,True,15.99,Smart TV,3,2024-09-20 23:33:41,0
user_09404,ronaldhuff@example.org,Kelly,Pineda,65,Male,Canada,Prince Edward Island,New Ashley,Standard,2024-02-10,False,15.99,Tablet,6,2025-07-22 12:19:38,1
user_09405,michael55@example.com,Marcia,Martin,35,Female,Canada,Newfoundland and Labrador,Kathleenmouth,Premium,2024-07-10,True,21.99,Gaming Console,2,2024-10-17 22:06:22,0
user_09406,sarahbentley@example.com,Jennifer,Adams,41,Male,USA,Indiana,Port Jodishire,Premium,2025-04-02,True,21.99,Smart TV,3,2024-12-11 09:53:59,0
user_09408,ptrujillo@example.net,David,Lawrence,35,Other,USA,Pennsylvania,Jasonton,Premium+,2023-12-22,True,29.99,Desktop,2,2024-04-28 23:32:03,0
user_09409,chall@example.org,Danielle,Harding,25,Female,Canada,Quebec,West Michelleshire,Basic,2023-11-30,True,9.99,Desktop,1,2025-03-05 11:14:10,0
user_09411,mckinneymaxwell@example.org,Jennifer,Gonzalez,26,Female,Canada,Newfoundland and Labrador,New Kelli,Premium+,2024-07-21,True,29.99,Tablet,1,2022-09-15 17:23:14,0
user_09412,sandrabuchanan@example.net,Timothy,Jones,25,Other,Canada,Newfoundland and Labrador,North Angela,Premium,2024-12-23,True,21.99,Laptop,2,2025-06-02 02:16:52,0
user_09413,fyoung@example.net,Nathan,Barnes,26,Female,USA,Florida,West Brandon,Standard,2024-10-20,True,15.99,Desktop,2,2023-05-19 04:47:03,0
user_09414,mcdonaldkeith@example.net,James,Dillon,39,Male,USA,Tennessee,North Dennischester,Standard,2023-11-15,True,15.99,Tablet,2,2022-08-11 09:56:11,0
user_09415,coreyhernandez@example.net,Seth,Mcgrath,42,Male,Canada,Nova Scotia,Doyleshire,Premium,2025-01-10,True,21.99,Mobile,1,2023-10-22 10:19:36,0
user_09416,amandaanthony@example.net,Amy,Davis,26,Female,USA,Massachusetts,Lake Sean,Premium,2022-12-04,True,21.99,Laptop,4,2024-10-26 21:46:04,0
user_09417,pmoses@example.org,Troy,Phillips,38,Female,Canada,Alberta,Valdezville,Standard,2025-02-18,True,15.99,Mobile,2,2022-11-20 21:52:49,0
user_09418,lward@example.net,Jesse,Green,32,Male,USA,New Jersey,Melissaton,Basic,2023-12-06,True,9.99,Laptop,4,2023-02-01 08:35:22,0
user_09419,tmiller@example.org,Kayla,Black,35,Male,Canada,Saskatchewan,Crystalfurt,Basic,2024-04-10,False,9.99,Desktop,2,2025-07-06 03:04:06,1
user_09420,kwilliams@example.net,Steve,Morales,12,Female,USA,Massachusetts,Harrymouth,Basic,2024-12-01,False,9.99,Desktop,3,2023-06-28 08:12:54,1
user_09421,laura15@example.net,Curtis,Brooks,37,Male,USA,Wisconsin,Scottton,Standard,2025-07-10,True,15.99,Desktop,2,2023-02-19 20:55:56,0
user_09422,markarmstrong@example.net,Steven,Johnson,37,Male,USA,Massachusetts,Mooreshire,Basic,2023-09-25,True,9.99,Tablet,2,2023-11-25 02:38:55,0
user_09423,penasusan@example.net,Brian,Taylor,18,Female,Canada,Alberta,Port Beth,Standard,2024-10-24,True,15.99,Laptop,1,2024-05-20 21:22:37,0
user_09424,billyrojas@example.com,Darren,Martinez,36,Male,USA,Tennessee,Mclaughlinmouth,Standard,2025-05-04,True,15.99,Gaming Console,3,2025-01-05 07:58:07,0
user_09425,taylormiranda@example.org,Richard,Romero,34,Male,USA,New Jersey,Lake Megan,Premium,2024-07-21,True,21.99,Smart TV,2,2023-02-24 22:59:34,0
user_09426,amanda09@example.com,Michelle,Larson,36,Male,USA,Tennessee,North Donald,Premium,2025-03-31,False,21.99,Tablet,1,2023-05-30 18:34:01,1
user_09427,willisjennifer@example.org,Anthony,Decker,35,Female,Canada,Quebec,Port Steve,Premium,2024-06-21,True,21.99,Tablet,2,2024-08-12 22:45:20,0
user_09428,qjohnson@example.org,Julie,Long,29,Male,USA,Ohio,Hamiltonfort,Standard,2023-11-01,True,15.99,Desktop,2,2024-07-30 21:11:03,0
user_09429,bensonsara@example.net,Francisco,Gomez,31,Other,USA,Texas,Powersstad,Standard,2023-03-23,True,15.99,Mobile,1,2023-02-16 06:44:59,0
user_09430,jameswillis@example.com,Darlene,Washington,30,Female,Canada,Ontario,East Jodyshire,Premium+,2024-09-02,True,29.99,Tablet,2,2023-05-06 16:54:02,0
user_09431,veronica42@example.net,Daniel,Steele,20,Male,USA,Georgia,Lake Jacqueline,Premium,2024-12-28,True,21.99,Desktop,5,2024-01-19 02:38:04,0
user_09432,pgoodman@example.org,Nicholas,Stevens,48,Male,USA,Arizona,Valerieland,Standard,2024-07-06,True,15.99,Smart TV,3,2025-04-16 06:56:34,0
user_09433,jeffrey21@example.org,Jessica,Callahan,53,Male,USA,Washington,Crystaltown,Premium,2024-01-07,True,21.99,Laptop,3,2024-10-12 08:40:29,0
user_09434,calvin23@example.net,Misty,Duncan,35,Male,USA,Georgia,Sandramouth,Basic,2023-01-08,True,9.99,Smart TV,4,2024-10-07 07:53:42,0
user_09435,anthony47@example.org,Erin,Brown,31,Male,USA,Wisconsin,Steinmouth,Standard,2024-08-02,True,15.99,Smart TV,2,2025-01-28 06:44:14,0
user_09436,brookealvarez@example.net,Donna,Owens,46,Female,USA,Ohio,North Scottton,Premium,2024-06-16,True,21.99,Gaming Console,3,2024-07-08 03:35:43,0
user_09437,margarethill@example.net,Adam,Alexander,20,Female,USA,New Jersey,Griffithberg,Premium+,2023-07-17,True,29.99,Desktop,4,2023-01-03 07:01:31,0
user_09438,wrightnicole@example.net,Angela,King,32,Female,USA,Florida,Englishton,Premium,2025-04-24,False,21.99,Gaming Console,2,2023-08-24 22:58:37,1
user_09440,jamesrush@example.net,Julia,Novak,50,Prefer not to say,USA,Florida,North Jason,Standard,2023-09-20,True,15.99,Laptop,2,2022-08-18 09:40:08,0
user_09442,matthewrobertson@example.org,Amanda,Cunningham,35,Female,USA,Ohio,Kirkfurt,Basic,2023-12-26,True,9.99,Laptop,1,2024-01-17 09:42:22,0
user_09443,curtis80@example.com,Richard,Lewis,27,Female,USA,Georgia,Howardberg,Premium,2024-08-18,True,21.99,Gaming Console,4,2023-11-22 06:18:17,0
user_09444,justinstewart@example.org,Michelle,Burke,20,Male,Canada,Nova Scotia,Franktown,Premium,2024-03-19,True,21.99,Desktop,2,2023-10-31 18:16:27,0
user_09445,sheliaarnold@example.org,Jacob,Jones,39,Male,USA,Arizona,Tanyaburgh,Standard,2023-08-19,True,15.99,Smart TV,2,2025-03-01 05:43:56,0
user_09446,blopez@example.org,Courtney,Foster,35,Male,USA,Texas,South Dylanville,Standard,2023-01-22,True,15.99,Tablet,4,2024-09-29 04:50:40,0
user_09448,baileyaustin@example.org,Tamara,Hinton,29,Female,USA,Pennsylvania,Rachelside,Premium,2024-03-19,True,21.99,Desktop,4,2023-10-06 13:47:53,0
user_09449,christian16@example.net,Melissa,Munoz,31,Other,USA,New Jersey,Lake Kristi,Basic,2022-10-26,True,9.99,Gaming Console,1,2023-10-17 16:59:55,0
user_09450,kennethsmith@example.org,Cory,Andrews,47,Female,Canada,New Brunswick,South Edward,Premium,2024-11-02,True,21.99,Desktop,2,2023-09-25 01:46:01,0
user_09451,dparsons@example.net,Benjamin,Smith,46,Female,USA,Virginia,Victoriafort,Standard,2024-03-02,True,15.99,Mobile,2,2024-12-22 09:55:13,0
user_09452,seanrobertson@example.org,Adam,Stark,46,Male,USA,New Jersey,East Katrinaville,Premium+,2025-03-29,True,29.99,Tablet,2,2024-05-03 06:14:11,0
user_09453,sydney15@example.org,Courtney,Wheeler,40,Female,USA,New York,Chloefurt,Premium+,2024-11-11,True,29.99,Gaming Console,5,2023-12-09 01:18:53,0
user_09454,michael41@example.net,Catherine,Pena,22,Prefer not to say,USA,California,Cassidyton,Standard,2023-12-07,False,15.99,Gaming Console,2,2022-08-03 23:11:13,1
user_09455,charleslewis@example.com,Steve,Alvarado,42,Male,Canada,British Columbia,North Lucas,Premium+,2022-10-10,False,29.99,Desktop,5,2022-10-19 20:11:27,1
user_09456,tonibrock@example.org,William,Luna,29,Female,USA,Wisconsin,Andrewmouth,Standard,2025-05-12,True,15.99,Mobile,4,2023-09-09 18:56:30,0
user_09457,williamskevin@example.net,Eric,Monroe,41,Female,USA,Missouri,West Markstad,Premium,2024-06-25,True,21.99,Gaming Console,2,2023-10-07 05:39:46,0
user_09458,nathanyoung@example.net,Angela,Williams,33,Female,USA,Ohio,Hernandezbury,Premium,2023-01-21,True,21.99,Tablet,4,2023-02-04 02:44:56,0
user_09459,hernandezlarry@example.com,Janet,Stafford,22,Male,USA,Arizona,North Matthew,Premium,2025-02-11,True,21.99,Gaming Console,4,2025-05-29 04:09:49,0
user_09460,jeffrey68@example.com,Matthew,Fox,27,Male,Canada,New Brunswick,Maxwellburgh,Basic,2025-05-04,True,9.99,Laptop,2,2023-02-17 10:46:11,0
user_09462,perezlaura@example.net,Derrick,Warren,29,Male,Canada,Saskatchewan,West Laura,Premium,2023-01-08,True,21.99,Mobile,4,2024-07-10 05:39:31,0
user_09463,smithmatthew@example.net,Shannon,Howard,39,Female,USA,Virginia,Pittsborough,Basic,2023-02-21,True,9.99,Tablet,4,2025-06-02 09:28:11,0
user_09464,harringtonmichael@example.com,Mary,Johnson,9,Male,USA,Texas,Kimberlymouth,Premium,2022-12-17,True,21.99,Desktop,5,2023-09-22 02:40:59,0
user_09465,lsanders@example.com,Katherine,Morse,27,Prefer not to say,Canada,Ontario,Martinezmouth,Premium,2022-10-06,True,21.99,Laptop,4,2025-07-28 16:15:06,0
user_09466,tli@example.com,Danielle,Blair,42,Male,USA,Arizona,Brandifurt,Premium+,2023-06-28,False,29.99,Laptop,1,2024-07-11 08:38:40,1
user_09467,clarkalexander@example.net,Nicole,Flores,35,Male,USA,Pennsylvania,Patrickview,Premium,2024-12-06,True,21.99,Laptop,2,2024-03-10 12:38:03,0
user_09468,mcox@example.org,Laurie,Young,37,Female,USA,North Carolina,Gomezshire,Basic,2022-09-27,False,9.99,Smart TV,2,2023-04-22 01:11:07,1
user_09469,jamesford@example.com,Shane,Snyder,50,Male,USA,Ohio,North Alicia,Premium,2022-08-22,True,21.99,Tablet,4,2022-12-02 13:39:33,0
user_09470,susanphillips@example.com,Rebecca,Hunter,35,Female,Canada,Prince Edward Island,South Todd,Premium,2024-02-29,True,21.99,Desktop,2,2023-04-28 21:18:20,0
user_09471,joseph67@example.org,Charles,Smith,35,Prefer not to say,Canada,Ontario,New Marie,Premium,2023-07-15,True,21.99,Laptop,2,2024-06-06 03:59:08,0
user_09472,padkins@example.com,Katherine,Cunningham,12,Female,Canada,Alberta,Fletcherport,Standard,2024-02-04,True,15.99,Desktop,2,2024-06-16 19:27:44,0
user_09473,arnoldsharon@example.net,Martin,Valencia,35,Male,USA,Pennsylvania,Amyfort,Premium,2024-07-14,True,21.99,Gaming Console,1,2024-08-09 11:24:59,0
user_09474,drakescott@example.net,Dylan,Scott,25,Prefer not to say,Canada,Prince Edward Island,Leroytown,Premium,2024-08-28,True,21.99,Tablet,2,2024-05-24 14:01:32,0
user_09476,andrewlane@example.com,Timothy,Whitaker,31,Male,USA,Tennessee,Stevenside,Premium,2022-12-31,True,21.99,Laptop,3,2024-05-17 21:03:31,0
user_09477,marciaromero@example.com,Sarah,Moore,41,Male,Canada,Saskatchewan,South Erik,Standard,2023-03-13,False,15.99,Gaming Console,3,2024-07-28 01:35:42,1
user_09478,jeffrey21@example.org,Michael,Mahoney,43,Female,USA,Indiana,Nguyenview,Premium+,2025-06-25,False,29.99,Smart TV,2,2024-11-22 21:59:10,1
user_09479,rjackson@example.net,David,Jones,31,Male,USA,Missouri,Lake Robertview,Premium,2023-11-09,True,21.99,Laptop,5,2023-04-16 04:59:51,0
user_09480,lauren40@example.com,Amber,Gomez,16,Male,USA,Indiana,Escobarfort,Basic,2023-06-01,True,9.99,Smart TV,1,2023-10-15 00:48:47,0
user_09482,younggary@example.org,Lindsey,Edwards,23,Male,USA,North Carolina,Hancockton,Standard,2022-12-07,True,15.99,Smart TV,6,2024-04-09 09:37:05,0
user_09483,kevingriffin@example.org,Joshua,Mason,32,Male,USA,Pennsylvania,Martinside,Basic,2024-03-05,True,9.99,Laptop,2,2022-09-10 12:28:20,0
user_09484,sarajones@example.org,Daniel,French,46,Female,USA,Maryland,Thomaston,Premium+,2024-11-27,True,29.99,Laptop,1,2024-06-25 11:09:05,0
user_09485,kiddstephanie@example.org,Christine,Morales,20,Prefer not to say,Canada,British Columbia,Loristad,Basic,2022-12-29,False,9.99,Gaming Console,3,2025-05-24 07:11:24,1
user_09486,ronaldstafford@example.org,Anthony,Thompson,39,Female,USA,Illinois,Lake Anna,Basic,2024-02-02,False,9.99,Mobile,6,2024-12-07 04:06:14,1
user_09487,karen29@example.org,Timothy,Park,39,Female,Canada,Newfoundland and Labrador,East Gary,Basic,2025-08-01,True,9.99,Gaming Console,2,2024-03-29 02:15:58,0
user_09488,qmorgan@example.org,Jesse,Lee,25,Female,USA,New York,Port Henryborough,Standard,2023-04-04,False,15.99,Desktop,4,2024-05-15 21:59:13,1
user_09489,tiffany81@example.org,Joshua,Webb,36,Male,USA,Pennsylvania,South Erika,Basic,2023-10-06,True,9.99,Desktop,5,2023-04-21 08:47:14,0
user_09490,brandongarza@example.org,Sarah,George,45,Female,Canada,Saskatchewan,Kaitlinberg,Premium,2022-10-03,True,21.99,Laptop,2,2024-05-21 12:38:30,0
user_09491,brianna01@example.net,Stephen,Cisneros,49,Male,USA,Wisconsin,Port Kristinberg,Premium,2024-01-26,True,21.99,Mobile,3,2025-01-27 21:05:38,0
