,user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,Monthly_Charge,primary_device,household_size,created_at,subscription_duration_days,account_age_days,senior_user,days_since_last_login,auto_renew,payment_failures,churn,watch_hours_L30_days
9095,user_09889,roberta82@example.net,Jeffery,Cline,50,Prefer not to say,USA,New Jersey,West Melissa,Premium,2022-08-28,True,21.99,Gaming Console,2,2024-04-27 16:43:46,1420,812,0,4,No,1,0,48
9096,user_09890,justin84@example.org,Michael,Fox,36,Female,USA,Massachusetts,New Rickyfort,Standard,2022-12-17,True,15.99,Laptop,2,2023-05-02 23:43:46,1309,1172,0,10,Yes,0,0,42
9097,user_09891,heatherdavila@example.org,Monica,Anderson,35,Male,USA,Tennessee,Perezberg,Premium,2024-01-16,True,21.99,Mobile,3,2023-05-03 19:19:40,914,1171,0,8,Yes,0,0,17
9098,user_09892,ynichols@example.net,Scott,Cox,38,Female,USA,Missouri,Brooksmouth,Standard,2023-09-24,False,15.99,Laptop,1,2023-03-22 18:03:41,1028,1214,0,37,No,0,1,19
9099,user_09893,reaton@example.org,Molly,Price,15,Male,USA,Georgia,Robertfort,Standard,2024-02-09,True,15.99,Desktop,3,2022-11-20 08:50:29,890,1336,0,28,Yes,1,0,1
9100,user_09894,gabriellaandrews@example.net,Lori,Perry,41,Male,Canada,Manitoba,West Nathanhaven,Standard,2024-05-10,True,15.99,Tablet,6,2025-03-27 01:16:22,799,478,0,7,Yes,0,0,26
9101,user_09895,veronicaclark@example.com,Billy,Garcia,19,Male,USA,Pennsylvania,Josephmouth,Standard,2025-02-01,True,15.99,Mobile,3,2023-06-26 23:24:23,532,1117,0,46,Yes,0,0,18
9102,user_09896,charlessimpson@example.com,Theresa,Best,19,Male,USA,Michigan,Port Josephfurt,Standard,2023-07-28,False,15.99,Laptop,2,2023-12-11 12:19:26,1086,950,0,0,Yes,2,0,7
9103,user_09897,christopher96@example.org,Alex,Green,18,Other,USA,Michigan,South Rachelburgh,Premium,2024-01-15,False,21.99,Desktop,2,2024-12-07 22:01:15,915,587,0,18,Yes,0,0,31
9104,user_09898,websterwilliam@example.org,Nicholas,Reeves,48,Female,USA,Wisconsin,Jacksonshire,Standard,2023-09-14,True,15.99,Laptop,2,2024-10-22 11:47:15,1038,634,0,56,No,0,1,34
9105,user_09899,joseph63@example.org,Tricia,Brown,29,Male,USA,Maryland,Morrischester,Premium,2024-02-07,False,21.99,Laptop,1,2023-01-27 10:09:50,892,1268,0,3,Yes,0,0,38
9106,user_09900,tyronesmith@example.org,Jason,Anderson,51,Female,USA,Indiana,New Brianport,Premium,2024-04-14,True,21.99,Desktop,2,2023-11-11 05:01:50,825,980,0,14,No,0,0,32
9107,user_09901,mpacheco@example.com,Kevin,Christensen,22,Male,Canada,Prince Edward Island,Patriciatown,Premium,2023-06-11,False,21.99,Mobile,3,2024-05-31 04:55:53,1133,778,0,28,Yes,1,0,32
9108,user_09902,brenda80@example.net,Jamie,Diaz,12,Male,USA,Indiana,Youngfort,Premium,2023-03-01,True,21.99,Smart TV,5,2024-05-20 14:26:08,1235,789,0,7,Yes,0,0,21
9109,user_09903,jennifer22@example.org,Aaron,Fisher,21,Female,USA,New York,West Meredith,Premium,2025-06-26,True,21.99,Laptop,2,2025-01-16 02:07:13,387,548,0,52,Yes,1,1,38
9110,user_09904,alopez@example.net,Mark,Mckenzie,17,Female,USA,North Carolina,South Kathrynstad,Premium+,2023-01-31,True,29.99,Smart TV,1,2025-05-30 06:08:12,1264,414,0,59,Yes,0,1,27
9111,user_09905,kayla25@example.com,Melanie,Calderon,52,Female,USA,Maryland,South Sallyland,Basic,2024-09-18,True,9.99,Tablet,4,2022-09-08 16:09:36,668,1409,0,51,Yes,0,1,5
9112,user_09906,hweber@example.net,Kurt,Smith,51,Male,Canada,Manitoba,New Todd,Basic,2025-07-19,True,9.99,Mobile,2,2024-01-03 00:11:22,364,927,0,44,Yes,0,0,37
9113,user_09907,sarahrogers@example.com,Amy,David,41,Female,USA,Michigan,Thorntonhaven,Basic,2024-07-22,True,9.99,Mobile,2,2023-05-15 05:58:33,726,1160,0,57,Yes,0,1,60
9114,user_09908,dschultz@example.com,Jason,Thompson,17,Male,USA,Illinois,Mitchellmouth,Standard,2025-03-05,True,15.99,Tablet,1,2024-03-08 05:39:37,500,862,0,58,Yes,0,1,36
9115,user_09910,robyncontreras@example.com,Carla,Benson,38,Male,Canada,Ontario,Rogersmouth,Basic,2023-03-12,True,9.99,Smart TV,2,2025-06-22 11:51:08,1224,391,0,22,Yes,0,0,4
9116,user_09911,justin69@example.com,Melissa,Miller,12,Female,USA,Florida,Lake Karen,Standard,2023-03-06,True,15.99,Laptop,2,2024-02-25 03:33:33,1230,874,0,1,No,0,1,49
9117,user_09912,donnaking@example.org,Roger,Edwards,19,Male,USA,Illinois,East Williamport,Standard,2024-08-25,True,15.99,Mobile,2,2024-01-24 13:46:59,692,906,0,60,Yes,0,1,48
9118,user_09913,wwilliams@example.net,Whitney,Cox,14,Prefer not to say,USA,Virginia,Thompsonbury,Premium,2025-06-16,False,21.99,Smart TV,3,2024-09-30 08:33:29,397,656,0,43,Yes,1,0,27
9119,user_09914,nicoleburton@example.net,Samantha,Mcknight,38,Female,USA,Florida,Guerraview,Premium,2023-12-16,True,21.99,Laptop,3,2023-04-24 20:02:08,945,1180,0,47,No,0,1,41
9120,user_09915,jessica93@example.org,Jessica,Spencer,53,Male,USA,Virginia,South Wayne,Basic,2022-09-14,True,9.99,Laptop,2,2023-05-26 01:55:34,1403,1149,0,29,Yes,0,0,9
9121,user_09917,martinbecky@example.net,Paul,Copeland,33,Female,USA,Florida,Lake Connie,Standard,2024-05-04,True,15.99,Tablet,2,2024-01-25 23:47:54,805,904,0,9,No,0,1,58
9122,user_09918,manderson@example.net,John,Nelson,50,Female,USA,Missouri,Timothyport,Premium,2023-05-02,False,21.99,Gaming Console,2,2023-02-10 10:16:40,1173,1254,0,14,Yes,0,0,39
9123,user_09919,vhuber@example.org,Amanda,Garrett,50,Male,USA,California,Martinberg,Premium,2025-04-07,True,21.99,Smart TV,3,2024-08-19 07:59:08,467,698,0,5,Yes,0,0,45
9124,user_09920,kmedina@example.net,Laura,Scott,51,Female,Canada,Manitoba,East Evanburgh,Standard,2023-02-14,True,15.99,Tablet,2,2025-02-26 20:48:49,1250,506,0,47,Yes,1,1,6
9125,user_09921,hperez@example.org,Joshua,Callahan,23,Male,USA,Indiana,Williamfort,Premium,2024-05-11,True,21.99,Tablet,2,2024-08-24 05:27:56,798,693,0,27,Yes,0,0,14
9126,user_09922,marcia24@example.net,Daniel,Hanna,35,Male,USA,Washington,Seanborough,Standard,2023-04-14,True,15.99,Desktop,3,2023-08-26 21:06:33,1191,1056,0,2,No,0,0,36
9127,user_09923,wjohnson@example.org,Diana,Dunlap,26,Male,USA,Pennsylvania,Lake Ariana,Premium,2025-04-23,True,21.99,Smart TV,6,2023-05-15 04:20:06,451,1160,0,14,Yes,0,0,50
9128,user_09924,matthew54@example.net,Vanessa,Stout,42,Female,USA,Georgia,Kevinville,Standard,2025-03-02,True,15.99,Tablet,4,2023-04-22 02:21:59,503,1183,0,28,Yes,2,0,58
9129,user_09925,rfoster@example.net,John,Brock,59,Male,USA,Texas,Ryanstad,Standard,2025-06-21,True,15.99,Desktop,2,2022-12-09 05:27:29,392,1317,0,37,Yes,0,1,32
9130,user_09926,melissarodriguez@example.org,Tiffany,Ortiz,24,Male,USA,Wisconsin,New Donaldshire,Standard,2023-06-12,False,15.99,Smart TV,5,2023-06-08 23:46:30,1132,1135,0,32,Yes,1,1,22
9131,user_09927,natalie13@example.net,Eric,Watkins,55,Male,USA,Illinois,New Pam,Standard,2023-04-08,False,15.99,Gaming Console,5,2025-01-05 11:43:34,1197,559,0,24,Yes,0,0,59
9132,user_09928,jonathan63@example.org,Katherine,Johnson,48,Female,USA,North Carolina,Johnsonchester,Standard,2023-05-03,True,15.99,Tablet,3,2023-11-17 13:51:01,1172,974,0,29,No,1,1,43
9133,user_09929,sdudley@example.org,Cassandra,Brooks,61,Male,USA,North Carolina,Brianmouth,Standard,2022-12-16,True,15.99,Tablet,3,2023-12-21 01:26:50,1310,940,1,26,Yes,0,0,30
9134,user_09930,tgriffin@example.org,Angela,Nolan,44,Other,USA,Wisconsin,Carlosstad,Premium,2024-07-17,True,21.99,Laptop,2,2022-10-20 06:03:21,731,1367,0,56,No,2,0,31
9135,user_09931,clarkvictoria@example.com,Christopher,Weaver,35,Female,USA,North Carolina,Claytonborough,Premium,2025-01-30,True,21.99,Tablet,5,2023-06-18 19:20:29,534,1125,0,7,Yes,0,0,0
9136,user_09932,matthewblackwell@example.net,Eric,Montgomery,37,Prefer not to say,USA,Pennsylvania,Russellburgh,Premium+,2025-07-07,True,29.99,Desktop,2,2024-08-01 23:28:09,376,715,0,11,Yes,0,1,24
9137,user_09933,mckinneynathan@example.org,Patricia,Goodwin,47,Female,Canada,Nova Scotia,Port Susanfurt,Basic,2022-08-17,True,9.99,Tablet,4,2022-10-08 18:41:29,1431,1379,0,22,Yes,0,0,34
9138,user_09934,goldenjoseph@example.net,Allison,Contreras,27,Male,Canada,Quebec,Mckinneystad,Premium+,2024-05-16,True,29.99,Gaming Console,3,2023-10-12 20:20:00,793,1009,0,41,Yes,0,0,55
9139,user_09935,alex21@example.org,Linda,Sullivan,36,Female,Canada,Ontario,Lake Sethborough,Basic,2023-10-11,True,9.99,Tablet,1,2022-10-08 03:03:10,1011,1379,0,6,Yes,0,0,23
9140,user_09936,njohnson@example.com,Eric,Gallegos,15,Male,USA,Tennessee,West Brian,Standard,2022-08-19,True,15.99,Tablet,3,2023-02-16 18:36:43,1429,1248,0,55,Yes,0,1,25
9141,user_09937,tara52@example.com,Michael,Krueger,45,Male,USA,Michigan,Laurabury,Premium+,2025-01-14,True,29.99,Laptop,2,2022-11-17 00:31:25,550,1339,0,16,Yes,0,0,30
9142,user_09938,jjohnson@example.org,Brian,Williams,22,Female,USA,Illinois,Port Angelabury,Standard,2023-01-09,True,15.99,Laptop,2,2023-08-18 16:29:08,1286,1065,0,26,No,1,1,2
9143,user_09939,lisa84@example.com,Matthew,Beard,15,Female,USA,Ohio,Brandontown,Standard,2023-03-07,True,15.99,Smart TV,4,2024-12-13 10:47:07,1229,582,0,3,Yes,0,0,44
9144,user_09940,iroach@example.net,Adam,Leon,42,Female,Canada,Ontario,Beckertown,Basic,2023-09-23,True,9.99,Laptop,1,2023-11-04 11:57:04,1029,987,0,0,Yes,0,0,8
9145,user_09941,melissa83@example.com,Michael,Griffin,51,Female,Canada,Newfoundland and Labrador,South Brittany,Premium,2025-01-24,True,21.99,Desktop,2,2024-08-28 15:08:02,540,689,0,52,Yes,0,1,26
9146,user_09942,ymcclure@example.com,Devon,Hensley,41,Female,USA,Washington,Kaitlynmouth,Standard,2023-01-24,True,15.99,Smart TV,3,2023-01-02 10:03:47,1271,1293,0,16,No,0,0,14
9147,user_09943,brandon85@example.net,Kevin,Jordan,55,Male,USA,Maryland,Thomasport,Premium,2024-08-25,True,21.99,Laptop,8,2025-05-16 13:17:52,692,428,0,32,No,0,1,33
9148,user_09944,christinagibson@example.org,Alison,Moreno,26,Female,USA,Wisconsin,Toddmouth,Basic,2023-12-05,True,9.99,Gaming Console,5,2024-03-28 09:12:49,956,842,0,6,No,0,0,16
9149,user_09945,loweerik@example.com,Eileen,Johnson,35,Male,USA,Ohio,Peggyton,Premium,2024-03-28,False,21.99,Laptop,1,2023-04-01 03:22:38,842,1204,0,43,Yes,0,1,15
9150,user_09946,millerjustin@example.org,Sara,Jones,32,Female,USA,Tennessee,New Andrea,Standard,2025-02-03,True,15.99,Laptop,3,2024-11-07 04:47:05,530,618,0,4,No,1,0,60
9151,user_09947,amber77@example.net,Ashley,Kirk,37,Female,USA,North Carolina,New Lacey,Premium,2024-09-03,True,21.99,Mobile,3,2023-03-15 06:39:53,683,1221,0,32,Yes,0,0,3
9152,user_09948,heathjonathan@example.com,Todd,Moore,35,Female,USA,Washington,Port Emily,Basic,2024-01-01,True,9.99,Smart TV,6,2025-01-30 17:25:41,929,534,0,51,Yes,0,1,4
9153,user_09949,amber85@example.com,Jessica,Thompson,23,Male,USA,Maryland,Lisaborough,Premium+,2023-12-05,True,29.99,Desktop,3,2024-08-30 03:31:23,956,687,0,55,Yes,0,1,17
9154,user_09950,evansdonna@example.net,Sandra,Thompson,39,Female,USA,Florida,Anneside,Premium,2023-03-05,True,21.99,Mobile,1,2025-07-10 06:28:19,1231,373,0,6,Yes,3,0,56
9155,user_09951,ogonzalez@example.org,Anita,Farrell,35,Female,USA,Wisconsin,North Jamesstad,Basic,2025-06-22,False,9.99,Gaming Console,2,2025-04-01 14:54:15,391,473,0,32,Yes,0,1,11
9156,user_09953,lhopkins@example.com,Robert,Wallace,41,Female,Canada,Nova Scotia,New Daniel,Premium,2025-01-17,True,21.99,Desktop,3,2024-08-30 03:58:54,547,687,0,57,Yes,0,1,45
9157,user_09954,katelyn95@example.org,Jonathan,Buck,59,Female,USA,California,New Jessica,Standard,2023-07-22,True,15.99,Mobile,2,2024-02-17 18:44:55,1092,882,0,53,Yes,0,1,7
9158,user_09955,wdavidson@example.net,Shannon,Carter,54,Male,USA,New Jersey,Jessicamouth,Premium,2023-03-19,True,21.99,Laptop,5,2024-02-17 20:01:26,1217,881,0,34,Yes,0,1,31
9159,user_09956,anneellis@example.net,Michael,Bonilla,35,Male,USA,Ohio,Katieville,Basic,2024-04-06,False,9.99,Tablet,2,2022-09-14 00:04:41,833,1403,0,20,Yes,0,0,56
9160,user_09957,qfernandez@example.org,Daniel,Morales,26,Male,Canada,Prince Edward Island,Gomezberg,Standard,2023-08-09,True,15.99,Gaming Console,4,2023-07-28 17:25:14,1074,1086,0,45,No,2,0,23
9161,user_09958,debraking@example.com,Amber,Phillips,35,Male,USA,Pennsylvania,Rogerberg,Premium+,2024-11-04,True,29.99,Mobile,5,2024-07-21 03:27:05,621,727,0,15,Yes,1,0,21
9162,user_09959,rebecca81@example.com,Victor,Norton,35,Male,USA,Washington,Evansshire,Standard,2023-11-16,True,15.99,Gaming Console,2,2023-10-27 17:38:16,975,995,0,34,Yes,0,0,41
9163,user_09960,colemanjoyce@example.net,Danielle,Davidson,29,Female,USA,Massachusetts,Thompsonfurt,Standard,2023-05-08,True,15.99,Gaming Console,1,2024-04-23 10:23:16,1167,816,0,35,Yes,0,1,29
9164,user_09961,fanderson@example.com,Bethany,Green,35,Female,USA,Ohio,Alexview,Premium,2022-09-25,True,21.99,Smart TV,2,2025-01-10 22:01:17,1392,553,0,14,Yes,0,1,51
9165,user_09962,yphillips@example.net,Theresa,Taylor,28,Female,USA,Michigan,Port Jessicaburgh,Standard,2023-08-27,True,15.99,Laptop,1,2025-01-12 15:44:14,1056,552,0,7,Yes,0,0,40
9166,user_09964,angelaromero@example.com,Krista,Scott,36,Female,USA,Michigan,Lake Stuartview,Standard,2025-04-24,True,15.99,Desktop,3,2025-02-10 09:02:02,450,523,0,2,Yes,0,0,47
9167,user_09965,joshuasherman@example.com,Philip,Moody,21,Male,Canada,New Brunswick,Luisfurt,Standard,2025-01-08,True,15.99,Laptop,4,2025-01-14 02:53:14,556,550,0,55,No,3,1,55
9168,user_09966,rebeccatorres@example.com,Nicholas,Jacobson,8,Male,USA,New York,Taylorfort,Premium,2025-03-24,True,21.99,Mobile,2,2024-08-29 20:25:00,481,687,0,38,Yes,0,0,7
9169,user_09967,jonathan50@example.com,Tina,Nguyen,31,Male,Canada,Manitoba,Lake Yvetteside,Premium+,2024-09-26,True,29.99,Mobile,5,2025-01-14 02:25:42,660,550,0,40,Yes,0,1,52
9170,user_09968,elizabeth88@example.com,Kathleen,Murphy,33,Female,USA,Georgia,Alyssastad,Premium,2022-11-05,False,21.99,Smart TV,2,2023-03-02 02:54:43,1351,1234,0,40,Yes,0,0,19
9171,user_09969,jennifernixon@example.org,William,Ellis,26,Female,USA,Illinois,West Beckymouth,Basic,2023-04-30,False,9.99,Laptop,2,2023-01-30 12:57:49,1175,1265,0,17,No,0,0,56
9172,user_09970,brian54@example.net,Michelle,Hancock,43,Male,Canada,British Columbia,Pollardmouth,Basic,2024-06-12,True,9.99,Tablet,2,2025-07-18 22:59:54,766,364,0,20,Yes,0,0,13
9173,user_09971,chungnicholas@example.com,William,Neal,55,Female,USA,Tennessee,Burchland,Premium,2025-03-03,True,21.99,Smart TV,2,2024-03-27 14:53:27,502,843,0,45,Yes,0,0,38
9174,user_09972,jacobodom@example.com,Diamond,Green,43,Male,USA,Pennsylvania,Port Bradleyshire,Basic,2024-06-15,False,9.99,Gaming Console,1,2024-09-19 06:10:06,763,667,0,58,No,3,1,50
9175,user_09973,smithsandra@example.net,Robert,Diaz,33,Female,USA,Washington,Barbarastad,Standard,2023-04-07,True,15.99,Mobile,3,2025-04-29 19:37:53,1198,444,0,26,Yes,0,0,31
9176,user_09974,carol27@example.com,David,White,15,Male,USA,Virginia,Colinborough,Premium,2023-01-16,True,21.99,Desktop,1,2023-06-25 12:25:24,1279,1119,0,45,No,0,0,29
9177,user_09975,deborahjohnson@example.net,Anthony,Weaver,39,Male,USA,Maryland,Michaelbury,Premium,2023-12-28,True,21.99,Desktop,6,2023-04-22 06:12:56,933,1183,0,0,Yes,1,1,38
9178,user_09976,jasonavery@example.org,Jennifer,Figueroa,30,Female,Canada,Saskatchewan,North Melissachester,Premium,2022-09-13,True,21.99,Tablet,2,2025-07-02 10:49:30,1404,381,0,57,Yes,0,1,46
9179,user_09977,vegamichael@example.net,Deanna,Ford,52,Male,Canada,Newfoundland and Labrador,Navarrohaven,Premium,2023-10-10,True,21.99,Tablet,5,2022-08-22 21:10:58,1012,1425,0,24,Yes,0,1,52
9180,user_09978,benjamingreen@example.com,Danielle,Fernandez,45,Male,Canada,New Brunswick,Kempview,Basic,2024-10-15,True,9.99,Mobile,2,2023-07-02 09:03:43,641,1112,0,59,Yes,0,1,51
9181,user_09979,crawfordglenn@example.net,Caitlin,Gallagher,27,Female,Canada,Prince Edward Island,Rileyborough,Premium+,2023-08-19,True,29.99,Desktop,4,2024-01-31 17:20:49,1064,899,0,1,Yes,0,1,0
9182,user_09981,klarsen@example.net,Bradley,Leon,47,Female,USA,Florida,Marioborough,Standard,2024-08-24,True,15.99,Laptop,3,2022-12-23 04:50:45,693,1303,0,34,No,0,1,52
9183,user_09982,kcombs@example.org,Lauren,Morgan,26,Female,USA,Maryland,Vargasville,Basic,2023-11-29,True,9.99,Desktop,3,2023-04-11 23:37:01,962,1193,0,28,No,0,0,11
9184,user_09983,whitemandy@example.org,Tony,Russo,37,Female,USA,Wisconsin,New Benjamin,Standard,2024-09-12,True,15.99,Smart TV,3,2023-05-02 07:31:27,674,1173,0,2,Yes,0,0,0
9185,user_09984,kim19@example.org,Christopher,Riggs,30,Other,USA,Arizona,Port Angela,Premium,2023-06-26,True,21.99,Mobile,5,2025-04-22 06:38:56,1118,452,0,45,Yes,0,1,39
9186,user_09985,wendyvance@example.org,Kimberly,Jackson,8,Male,USA,Arizona,Sharontown,Basic,2022-09-03,True,9.99,Laptop,3,2022-09-21 11:07:55,1414,1396,0,57,Yes,0,1,58
9187,user_09986,smontoya@example.net,Steven,Shelton,33,Male,USA,Pennsylvania,Ericborough,Premium,2024-06-29,False,21.99,Smart TV,2,2023-05-23 13:12:28,749,1152,0,28,Yes,1,0,48
9188,user_09988,rgonzalez@example.com,Summer,Butler,51,Male,USA,Arizona,Alisonhaven,Premium,2025-04-13,True,21.99,Tablet,4,2024-04-29 08:45:13,461,810,0,40,Yes,0,1,10
9189,user_09989,lbrown@example.com,Cory,Carpenter,47,Male,Canada,British Columbia,Port Karen,Premium,2025-02-14,True,21.99,Gaming Console,5,2025-03-24 09:13:47,519,481,0,19,Yes,3,0,34
9190,user_09991,briana35@example.com,Kenneth,Miller,38,Female,USA,Indiana,Mitchellmouth,Premium+,2024-04-10,True,29.99,Mobile,4,2024-10-28 17:32:01,829,628,0,31,Yes,0,1,34
9191,user_09992,phernandez@example.org,Amanda,Nelson,39,Female,USA,Missouri,Lake Valerie,Basic,2023-06-12,True,9.99,Desktop,1,2024-07-15 17:52:24,1132,733,0,36,Yes,2,0,60
9192,user_09993,matthewholmes@example.org,Mark,Greene,57,Male,USA,Ohio,Lake Hectorburgh,Basic,2023-06-25,True,9.99,Smart TV,5,2024-01-03 18:23:41,1119,927,0,59,Yes,0,1,24
9193,user_09994,wpierce@example.org,Ronald,Berry,33,Female,USA,Illinois,New Paulfort,Standard,2025-01-02,False,15.99,Mobile,5,2025-06-07 15:33:27,562,406,0,34,Yes,0,1,47
9194,user_09995,erin07@example.org,Nathan,Goodwin,31,Male,Canada,Saskatchewan,South Bobside,Basic,2024-08-17,True,9.99,Gaming Console,4,2024-04-10 16:47:26,700,829,0,18,Yes,0,0,27
9195,user_09996,jessicaestrada@example.org,Joshua,Harrison,46,Female,USA,Texas,Luistown,Premium+,2024-07-09,True,29.99,Desktop,2,2022-10-13 00:19:59,739,1374,0,33,Yes,0,0,13
9196,user_09997,lewisroger@example.com,Steven,Thompson,35,Male,USA,Florida,Brownmouth,Basic,2025-07-17,True,9.99,Laptop,1,2022-08-25 19:58:08,366,1422,0,4,Yes,0,0,15
9197,user_09998,lisa14@example.com,Nancy,Galloway,33,Male,USA,North Carolina,Tinaland,Standard,2023-10-04,True,15.99,Smart TV,2,2025-05-28 10:02:35,1018,416,0,47,Yes,0,1,8
9198,user_09999,kscott@example.org,Rhonda,Mckenzie,30,Female,Canada,British Columbia,Port Jeanetteview,Premium,2025-05-12,True,21.99,Desktop,1,2024-07-14 10:36:03,432,734,0,3,Yes,0,0,21
9199,user_10000,kevin71@example.org,Marcus,Morales,40,Male,Canada,Ontario,Reyestown,Premium,2022-09-26,True,21.99,Desktop,1,2024-06-03 22:53:10,1391,774,0,59,Yes,0,1,44
9200,user_03093,angelawhite@example.com,Erik,Mejia,51,Female,USA,New Jersey,Lake Williehaven,Premium,2024-07-05,True,21.99,Tablet,4,2024-02-02 13:43:23,743,897,0,48,Yes,1,1,18
9201,user_08617,colleen12@example.com,Kenneth,Jarvis,26,Male,USA,New Jersey,Lefort,Basic,2024-09-21,True,9.99,Tablet,1,2022-08-15 03:45:40,665,1433,0,8,Yes,0,0,56
9202,user_07032,powelljohnny@example.org,Patricia,Thompson,35,Male,USA,Arizona,Stevenborough,Basic,2022-10-29,True,9.99,Tablet,1,2025-03-30 06:34:33,1358,475,0,51,No,0,1,37
9203,user_04031,clarkpamela@example.org,Patricia,Glover,35,Female,USA,Florida,Glennburgh,Standard,2023-03-22,True,15.99,Smart TV,1,2024-10-17 23:37:26,1214,638,0,17,Yes,0,0,52
9204,user_09698,martinezmichael@example.org,William,Olsen,30,Male,USA,Tennessee,Medinaton,Standard,2023-09-13,True,15.99,Mobile,2,2023-03-21 19:31:33,1039,1214,0,38,Yes,0,0,6
9205,user_06990,benjamin71@example.org,Steven,Schmidt,34,Prefer not to say,USA,Missouri,Garciaburgh,Premium+,2023-03-28,True,29.99,Mobile,7,2023-11-11 19:04:39,1208,979,0,50,Yes,0,1,6
9206,user_07233,jasonchavez@example.org,Joshua,Hernandez,19,Male,USA,Illinois,New April,Standard,2024-08-12,False,15.99,Tablet,2,2023-07-06 16:15:19,705,1108,0,9,Yes,0,0,29
9207,user_00384,daniellewis@example.com,Ricky,Henry,31,Male,Canada,Quebec,West Amyfort,Standard,2025-06-22,True,15.99,Gaming Console,2,2023-09-04 19:33:09,391,1047,0,59,Yes,0,1,55
9208,user_09859,richard24@example.net,Pamela,Ball,15,Male,USA,Indiana,Knoxburgh,Premium,2023-01-14,True,21.99,Tablet,1,2022-09-07 15:45:29,1281,1410,0,15,Yes,0,0,38
9209,user_05555,gilbertamy@example.com,Samantha,Ward,26,Female,USA,Virginia,Richardland,Premium,2025-04-01,True,21.99,Tablet,2,2023-02-21 12:55:20,473,1243,0,29,No,0,0,54
9210,user_07621,robert89@example.com,Brandon,Lewis,40,Female,USA,Ohio,Kennethville,Standard,2023-06-13,True,15.99,Desktop,2,2025-06-26 19:39:18,1131,386,0,27,Yes,0,0,57
9211,user_01756,christopher42@example.net,Lawrence,Ayala,27,Female,USA,Washington,South Gary,Premium+,2024-09-21,True,29.99,Desktop,1,2024-07-24 12:44:25,665,724,0,59,No,0,1,29
9212,user_09661,brianford@example.org,Stephanie,Chase,30,Male,USA,Tennessee,North Christophershire,Standard,2025-04-10,True,15.99,Smart TV,2,2024-11-17 11:10:00,464,608,0,52,No,0,0,13
9213,user_06986,sandrasmith@example.org,Amy,Hernandez,39,Female,USA,California,Rossberg,Premium,2023-03-11,True,21.99,Tablet,2,2025-01-09 06:18:39,1225,555,0,48,Yes,2,1,43
9214,user_02030,callahanamy@example.net,Justin,White,34,Female,Canada,Alberta,North Omar,Standard,2022-08-29,False,15.99,Gaming Console,2,2023-02-14 01:15:10,1419,1250,0,12,Yes,1,0,59
9215,user_01743,jsimpson@example.org,James,Thomas,35,Female,USA,Pennsylvania,North Jonathanbury,Standard,2023-05-08,True,15.99,Tablet,2,2024-02-22 14:52:24,1167,877,0,5,Yes,0,0,31
9216,user_03167,kclark@example.org,Robert,Hill,32,Male,USA,California,Hoffmanborough,Standard,2024-11-21,True,15.99,Desktop,5,2025-02-21 04:30:18,604,512,0,2,Yes,0,0,42
9217,user_02216,morrisashley@example.net,Joshua,Roberts,25,Female,USA,New York,Garciaberg,Standard,2024-05-31,False,15.99,Desktop,4,2025-05-26 13:36:43,778,418,0,5,Yes,2,0,30
9218,user_09206,melanie97@example.net,Barbara,Clements,27,Female,Canada,Ontario,Port William,Standard,2022-11-01,True,15.99,Mobile,3,2025-06-28 09:54:15,1355,385,0,24,Yes,0,0,19
9219,user_01043,stacey53@example.com,Anne,Long,35,Male,USA,Washington,South Jasonview,Standard,2022-10-27,True,15.99,Tablet,4,2023-06-11 22:53:58,1360,1132,0,57,No,0,1,31
9220,user_04281,vanessathomas@example.com,Anita,Gomez,30,Male,USA,Missouri,Warrenton,Standard,2024-04-23,False,15.99,Laptop,2,2022-09-21 18:57:24,816,1395,0,48,Yes,0,0,55
9221,user_00028,rsims@example.com,Jennifer,Nelson,35,Male,USA,Indiana,East Edwardfurt,Standard,2024-09-14,True,15.99,Laptop,3,2023-10-31 15:35:20,672,991,0,12,Yes,2,0,3
9222,user_01756,christopher42@example.net,Lawrence,Ayala,27,Female,USA,Washington,South Gary,Premium+,2024-09-21,True,29.99,Desktop,1,2024-07-24 12:44:25,665,724,0,58,Yes,3,1,5
9223,user_01299,boonekim@example.net,Regina,Harris,40,Female,USA,Missouri,West Dianeport,Premium,2023-10-01,True,21.99,Laptop,3,2023-09-28 06:53:03,1021,1024,0,50,Yes,0,1,0
9224,user_02005,vpatterson@example.net,Betty,Lawson,26,Female,Canada,Manitoba,Zimmermanberg,Basic,2023-08-15,True,9.99,Laptop,1,2023-03-18 15:28:56,1068,1218,0,14,Yes,0,0,42
9225,user_00323,jacksonraymond@example.com,Julie,James,35,Female,USA,Georgia,Bakerhaven,Premium,2022-08-15,True,21.99,Mobile,1,2023-09-25 15:21:39,1433,1027,0,43,Yes,2,0,43
9226,user_03933,hbarnett@example.net,Richard,Maldonado,27,Male,Canada,Manitoba,Ryanfort,Standard,2025-04-15,True,15.99,Smart TV,1,2024-05-02 23:11:55,459,806,0,49,Yes,0,1,44
9227,user_04858,shaffermichael@example.org,Thomas,Perez,39,Female,Canada,Prince Edward Island,Lake Karenville,Premium,2023-06-15,True,21.99,Mobile,2,2023-07-30 03:21:31,1129,1084,0,0,Yes,0,0,38
